seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy filename
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_4519964	2622	No terminal repeats	NA	5	11	0.9809	NA	3	8.0902	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_12044218	3205	No terminal repeats	NA	3	11	0.9808	NA	0	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_8966391	6628	No terminal repeats	NA	10	11	0.9808	NA	0	14.6526	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_2516522	8011	No terminal repeats	NA	5	11	0.9808	NA	0	6.7449	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Kyanoviridae
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_13024828	5124	No terminal repeats	NA	11	11	0.9807	NA	1	13.7463	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_6206643	4653	No terminal repeats	NA	5	11	0.9807	NA	2	6.6706	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_6132064	2558	No terminal repeats	NA	3	11	0.9805	NA	0	4.8240	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Kyanoviridae
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_95871.1	10000	No terminal repeats	NA	17	11	0.9805	NA	2	22.7782	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_4692160	6594	No terminal repeats	NA	7	11	0.9805	NA	2	6.9773	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_13813080	8569	No terminal repeats	NA	9	11	0.9804	NA	4	15.4445	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_13760870	16851	No terminal repeats	NA	9	11	0.9804	NA	3	15.1110	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_10098715.2	11517	No terminal repeats	NA	24	11	0.9803	NA	4	32.0042	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_1778977.3	10000	No terminal repeats	NA	6	11	0.9803	NA	0	8.2365	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_697532	10371	No terminal repeats	NA	7	11	0.9803	NA	1	11.6817	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Kyanoviridae
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_12111783	2763	No terminal repeats	NA	4	11	0.9802	NA	2	6.8719	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_7884799.2	10143	No terminal repeats	NA	7	11	0.9801	NA	1	11.9774	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_785020.5	12131	No terminal repeats	NA	31	11	0.9800	NA	0	42.8017	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_2997735	14680	No terminal repeats	NA	18	11	0.9799	NA	2	28.5385	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_944941	16203	No terminal repeats	NA	44	11	0.9799	NA	0	45.3748	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_11928613	4540	No terminal repeats	NA	8	11	0.9799	NA	1	9.5539	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_7289077	10977	No terminal repeats	NA	13	11	0.9797	NA	2	20.6194	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_3501686.1	10000	No terminal repeats	NA	6	11	0.9796	NA	2	7.8667	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_6259645	3843	No terminal repeats	NA	8	11	0.9796	NA	1	12.0280	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_17174139.0	10000	No terminal repeats	NA	10	11	0.9795	NA	2	8.0132	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_4188387	14559	No terminal repeats	NA	17	11	0.9794	NA	4	27.1255	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_2241980	13813	No terminal repeats	NA	8	11	0.9793	NA	3	13.2965	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_10822520	13865	No terminal repeats	NA	19	11	0.9792	NA	0	17.0959	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_16449664	2616	No terminal repeats	NA	9	11	0.9792	NA	0	12.0280	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_18234105.1	10000	No terminal repeats	NA	20	11	0.9792	NA	2	21.8399	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_10291977	9110	No terminal repeats	NA	9	11	0.9790	NA	2	5.1548	Unclassified
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_785020.4	10000	No terminal repeats	NA	13	11	0.9790	NA	0	19.5601	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Kyanoviridae
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_12718270	8728	No terminal repeats	NA	11	11	0.9790	NA	0	17.1124	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Kyanoviridae
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_785020.3	10000	No terminal repeats	NA	7	11	0.9789	NA	0	11.6392	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Kyanoviridae
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_5169905	10051	No terminal repeats	NA	16	11	0.9789	NA	4	27.1676	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_8941696	4554	No terminal repeats	NA	5	11	0.9788	NA	0	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_1778977.7	12272	No terminal repeats	NA	11	11	0.9788	NA	0	18.1876	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Kyanoviridae
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_341506	7498	No terminal repeats	NA	11	11	0.9787	NA	3	12.0257	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_9408278	14503	No terminal repeats	NA	19	11	0.9787	NA	6	30.9981	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_5821058.0	10000	No terminal repeats	NA	30	11	0.9786	NA	0	23.2465	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_3028972	3136	No terminal repeats	NA	8	11	0.9786	NA	2	13.2281	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Kyanoviridae
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_1778977.5	10000	No terminal repeats	NA	11	11	0.9784	NA	1	14.9851	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Kyanoviridae
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_678212	5724	No terminal repeats	NA	6	11	0.9784	NA	1	9.6127	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_5494997.1	10000	No terminal repeats	NA	21	11	0.9783	NA	0	11.2721	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_9828340	4154	No terminal repeats	NA	7	11	0.9783	NA	1	6.2702	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_228591.10	10000	No terminal repeats	NA	19	11	0.9782	NA	1	8.6236	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_13506923.3	10000	No terminal repeats	NA	8	11	0.9781	NA	0	9.9827	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_1778977.0	10000	No terminal repeats	NA	25	11	0.9781	NA	1	28.1852	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_11103301	4605	No terminal repeats	NA	11	11	0.9781	NA	0	12.0152	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_785020.0	10000	No terminal repeats	NA	24	11	0.9780	NA	5	36.5656	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_5152767	7942	No terminal repeats	NA	4	11	0.9780	NA	0	4.6297	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_1115458	2295	No terminal repeats	NA	2	15	0.9780	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_7884799.0	10000	No terminal repeats	NA	18	11	0.9779	NA	0	15.9174	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_2773540.2	12899	No terminal repeats	NA	8	11	0.9778	NA	2	11.4863	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_6737448	3664	No terminal repeats	NA	9	11	0.9778	NA	0	6.5714	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_10784974	3915	No terminal repeats	NA	8	11	0.9778	NA	0	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_7682071	19545	No terminal repeats	NA	26	11	0.9777	NA	11	44.2084	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_1778977.1	10000	No terminal repeats	NA	7	11	0.9775	NA	0	10.5883	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_9265638	2305	No terminal repeats	NA	4	11	0.9775	NA	2	6.8701	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Kyanoviridae
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_12338854	6468	No terminal repeats	NA	16	11	0.9774	NA	0	12.7738	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_2773540.1	10000	No terminal repeats	NA	5	11	0.9774	NA	1	8.1932	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_3553001	5371	No terminal repeats	NA	14	11	0.9772	NA	2	19.7303	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_84687	5882	No terminal repeats	NA	14	11	0.9770	NA	1	17.1828	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_228591.4	10000	No terminal repeats	NA	5	11	0.9766	NA	0	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_5821058.3	10000	No terminal repeats	NA	5	11	0.9766	NA	1	8.5086	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_16901189	8392	No terminal repeats	NA	13	11	0.9765	NA	0	19.3604	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_2496032	3015	No terminal repeats	NA	5	11	0.9764	NA	0	6.8375	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_5821058.4	12394	No terminal repeats	NA	13	11	0.9760	NA	7	20.4286	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_213333.1	10000	No terminal repeats	NA	10	11	0.9758	NA	1	11.0041	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_3905168	5543	No terminal repeats	NA	4	11	0.9756	NA	2	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_1778977.4	10000	No terminal repeats	NA	17	11	0.9756	NA	5	27.2448	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_10098715.1	10000	No terminal repeats	NA	10	11	0.9756	NA	3	16.1663	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_666589	2774	No terminal repeats	NA	6	11	0.9756	NA	0	5.1519	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_8634701	12040	No terminal repeats	NA	16	11	0.9753	NA	1	18.3175	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_9715953	16217	No terminal repeats	NA	22	11	0.9753	NA	1	24.2142	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_8585968	3127	No terminal repeats	NA	4	11	0.9751	NA	0	4.8148	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_228591.3	10000	No terminal repeats	NA	14	11	0.9751	NA	0	15.3603	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_587689	3155	No terminal repeats	NA	4	11	0.9750	NA	0	6.8463	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_5429297	12933	No terminal repeats	NA	18	11	0.9749	NA	1	25.5465	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_2115684	4712	No terminal repeats	NA	4	11	0.9748	NA	1	4.8671	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Kyanoviridae
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_12820158	4032	No terminal repeats	NA	7	11	0.9748	NA	0	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Kyanoviridae
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_7522840	7167	No terminal repeats	NA	13	11	0.9744	NA	0	8.2645	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_5821058.1	10000	No terminal repeats	NA	9	11	0.9740	NA	2	13.7463	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_5494997.0	10000	No terminal repeats	NA	19	11	0.9738	NA	1	6.6638	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_95871.0	10000	No terminal repeats	NA	20	11	0.9738	NA	0	14.9805	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_11261027	6424	No terminal repeats	NA	12	11	0.9735	NA	1	9.7068	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_5494997.4	10000	No terminal repeats	NA	15	11	0.9733	NA	0	9.9286	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_6985372	9128	No terminal repeats	NA	14	11	0.9732	NA	0	14.2747	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_228591.1	10000	No terminal repeats	NA	13	11	0.9731	NA	0	14.1706	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_9011449	4329	No terminal repeats	NA	2	11	0.9731	NA	1	3.3948	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_13506923.5	10000	No terminal repeats	NA	17	11	0.9726	NA	1	13.7463	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_5494997.5	10619	No terminal repeats	NA	10	11	0.9726	NA	0	8.4164	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_17174139.1	10000	No terminal repeats	NA	11	11	0.9723	NA	2	3.4366	Unclassified
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_7600929	8155	No terminal repeats	NA	5	11	0.9718	NA	0	7.5634	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_3501686.0	10000	No terminal repeats	NA	12	11	0.9717	NA	0	12.8942	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_1778977.6	10000	No terminal repeats	NA	13	11	0.9717	NA	0	18.0747	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_1558835	8941	No terminal repeats	NA	10	11	0.9716	NA	0	10.3097	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_5522502	5825	No terminal repeats	NA	12	11	0.9714	NA	4	17.1798	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_785020.2	10000	No terminal repeats	NA	8	11	0.9712	NA	0	11.8541	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_5218271	3779	No terminal repeats	NA	3	11	0.9706	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Kyanoviridae
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_17174139.2	13834	No terminal repeats	NA	21	11	0.9700	NA	1	8.9469	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_228591.13	10711	No terminal repeats	NA	31	11	0.9700	NA	0	14.5138	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_18234105.0	10000	No terminal repeats	NA	27	11	0.9699	NA	0	18.6098	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_3293988	5620	No terminal repeats	NA	2	11	0.9696	NA	0	3.4054	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_4118052	3140	No terminal repeats	NA	2	11	0.9695	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_2290239	3856	No terminal repeats	NA	5	11	0.9694	NA	1	4.7521	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_13298839.1	19538	No terminal repeats	NA	24	11	0.9693	NA	3	33.6700	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_5494997.3	10000	No terminal repeats	NA	9	11	0.9692	NA	0	6.8550	Viruses
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_11060822	2915	No terminal repeats	NA	3	11	0.9690	NA	0	3.0894	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_15574257	2892	No terminal repeats	NA	2	11	0.9690	NA	1	2.8818	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Kyanoviridae
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_16813295	6170	No terminal repeats	NA	3	11	0.9688	NA	2	4.9658	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_15030875	3476	No terminal repeats	NA	5	11	0.9682	NA	3	8.0737	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_4785542.1	10000	No terminal repeats	NA	9	11	0.9681	NA	1	6.1125	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_3501686.3	18630	No terminal repeats	NA	9	11	0.9681	NA	1	6.3441	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
particle-coassembly-bin29.contigs.fa_virus_summary.tsv k99_13168560	2439	No terminal repeats	NA	2	11	0.9677	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
